,ZONE,AISLE,BAY,LVL,LOCATION,LOCATION_TYPE,PERM / TEMP,LOC WIDTH,LOC LENGTH,LOC HEIGHT,CURR MIN,CURR MAX,SKU,DESCRIPTION,UNIT HEIGHT,UNIT WIDTH,UNIT LENGTH,UNIT WEIGHT,UNIT VOLUME,PACK FLAG,DAILY UNITS,DAILY CUBIC VELOCITY,DAILY HITS,WAVE TASK (4 WEEKS),LEAN TASK (4 WEEKS),TOTAL TASK (4 WEEKS),WEEK 1 UNITS (NEWEST),WEEK 2 UNITS,WEEK 3 UNITS,WEEK 4 UNITS (OLDEST),WEEKLY AVERAGE,ON-HAND INVENTORY,Weight > 35,LV,IV,DS
84303,SR2,58,19,A,SR2-058-019-A02,SR - Full Pallet,P,48.0,48.0,60.0,4.0,15.0,929602.0,RIDGID 16 GAL DETACH BLOWER W/D VAC,24.33,19.98,19.53,27.6,9493.7947,SR,0.04,395.57,0.04,0,0,0,1,0,0,0,0.25,176,No,138240.0,142406.9205,-4166.920500000007
84305,SR2,58,20,A,SR2-058-020-A02,SR - Full Pallet,P,48.0,48.0,60.0,8.0,44.0,1000055346.0,NUTONE 130CFM 1.5 SONE LITE/NITE LIT,15.4,14.0,15.6,14.3,3363.36,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,25,No,138240.0,147987.84,-9747.839999999997
84306,SR2,58,21,A,SR2-058-021-A01,SR - Full Pallet,P,48.0,48.0,60.0,6.0,47.0,1004038865.0,NUTONE ROUND DCR LED 110 CFM 1.5 SON,10.8,17.2,17.2,17.57,3195.072,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8,No,138240.0,150168.38400000002,-11928.38400000002
84307,SR2,58,21,A,SR2-058-021-A02,SR - Full Pallet,P,48.0,48.0,60.0,6.0,47.0,1004038871.0,NUTONE ROUND DCR LED 80 CFM 0.8 SONE,10.7,17.3,17.1,16.71,3165.381,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,31,No,138240.0,148772.907,-10532.907000000007
84308,SR2,58,22,A,SR2-058-022-A01,SR - Full Pallet,P,48.0,48.0,60.0,7.0,44.0,1004202776.0,HOME NETWERKS 110 CFM BT LED NITE LT,12.7,16.3,16.3,12.45,3374.263,SR,0.04,140.59,0.04,0,0,0,1,0,0,0,0.25,14,No,138240.0,148467.572,-10227.571999999986
84309,SR2,58,22,A,SR2-058-022-A02,SR - Full Pallet,P,48.0,48.0,60.0,4.0,21.0,1001543037.0,RIDGID K-400 DRUM W/ CABLE & TOOLS,23.8,19.8,15.3,71.4,7209.972,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,15,Yes,138240.0,151409.41199999998,-13169.411999999982
84310,SR2,58,23,A,SR2-058-023-A01,SR - Full Pallet,P,48.0,48.0,60.0,9.0,55.0,1004473095.0,REVERSE OSMOSIS FILTRATION SYSTEM,15.2,13.375,13.375,13.8,2719.1375,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,No,138240.0,149552.5625,-11312.5625
84311,SR2,58,23,A,SR2-058-023-A02,SR - Full Pallet,P,48.0,48.0,60.0,11.0,78.0,1003064928.0,EVERBILT 4.5G THERMAL EXPANSION TANK,15.7,11.0,11.0,8.8,1899.7,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148176.6,-9936.600000000006
84312,SR2,58,24,A,SR2-058-024-A01,SR - Full Pallet,P,48.0,48.0,60.0,8.0,49.0,1005805539.0,40-VOLT 1800-WATT BATTERY INVERTER W,13.4,12.5,18.0,15.9,3015.0,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,147735.0,-9495.0
84313,SR2,58,24,A,SR2-058-024-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,21.0,1004548504.0,GORILLA 4 CU POLY DUMP CART,8.66,35.6,22.64,31.75,6979.8214,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,146576.2494,-8336.2494
84317,SR2,58,26,A,SR2-058-026-A02,SR - Full Pallet,P,48.0,48.0,60.0,4.0,15.0,1002401429.0,2030-PSI 1.76 GPM 14.5 AMP ELECTRIC,18.5,21.6,24.6,30.0,9830.16,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8,No,138240.0,147452.4,-9212.399999999994
84318,SR2,58,27,A,SR2-058-027-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,18.0,1002493748.0,2300 PSI RYOBI ELECTRIC PW,21.85,18.125,21.0,55.21,8316.6562,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,149699.8116,-11459.811599999986
84319,SR2,58,27,A,SR2-058-027-A02,SR - Full Pallet,P,48.0,48.0,60.0,5.0,27.0,1002530385.0,1600 PSI 1.2 GPM ELECTRIC PRESSURE W,19.3,12.8,22.1,27.889,5459.584,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,147408.76799999998,-9168.767999999982
84320,SR2,58,28,A,SR2-058-028-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,15.0,1002978768.0,3100 PSI 2.5 GPM ELECTRIC START RESI,21.81,19.38,23.5,65.0,9932.9283,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,148993.9245,-10753.924499999994
84322,SR2,58,29,A,SR2-058-029-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,23.0,639484.0,ECHO GAS BLOWER VAC,37.0,16.0,11.8,17.7,6985.6,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,160668.80000000002,-22428.800000000017
84323,SR2,58,29,A,SR2-058-029-A02,SR - Full Pallet,P,48.0,48.0,60.0,11.0,115.0,675012.0,HOMELITE ELECTRIC SWEEPER,11.02,7.125,16.5,4.91,1295.5387,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148986.9505,-10746.950500000006
84324,SR2,58,30,A,SR2-058-030-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,37.0,1002624932.0,MAKITA X2 36V BLOWER,19.5,22.5,9.0,16.8,3948.75,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,12,No,138240.0,146103.75,-7863.75
84325,SR2,58,30,A,SR2-058-030-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,18.0,1003151846.0,75.6 CC MM4 206 MPH 706 CFM 4-STROKE,25.5,22.2,15.0,31.1,8491.5,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,6,No,138240.0,152847.0,-14607.0
84326,SR2,58,31,A,SR2-058-031-A01,SR - Full Pallet,P,48.0,48.0,60.0,7.0,52.0,1004656636.0,MAKITA 18V BRUSHLESS BLOWER,19.95,11.05,13.0,8.84,2865.8175,SR,0.04,119.41,0.04,0,0,0,1,0,0,0,0.25,14,No,138240.0,149022.51,-10782.51000000001
84329,SR2,58,32,A,SR2-058-032-A02,SR - Full Pallet,P,48.0,48.0,60.0,7.0,51.0,1003848601.0,10 IN. 5.0 AH 18-VOLT LXT LITHIUM-IO,12.0,22.0,11.0,13.35,2904.0,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148104.0,-9864.0
84330,SR2,58,33,A,SR2-058-033-A01,SR - Full Pallet,P,48.0,48.0,60.0,6.0,54.0,1002781272.0,RYOBI 18V STRING TRIMMER & BLOWER,9.0,10.1,30.5,11.4,2772.45,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,149712.3,-11472.299999999988
84331,SR2,58,33,A,SR2-058-033-A02,SR - Full Pallet,P,48.0,48.0,60.0,6.0,67.0,1005887414.0,MAKITA 18V TRIMMER/POLE SAW COMBO,6.97,39.76,8.03,19.36,2225.3314,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,7,No,138240.0,149097.2038,-10857.203799999988
84332,SR2,58,34,A,SR2-058-034-A01,SR - Full Pallet,P,48.0,48.0,60.0,9.0,69.0,1000578524.0,RECONDITIONED 14 IN. 9 AMP CORDED EL,9.7,10.8,20.5,3.9,2147.58,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,2,No,138240.0,148183.02,-9943.01999999999
84333,SR2,58,34,A,SR2-058-034-A02,SR - Full Pallet,P,48.0,48.0,60.0,5.0,30.0,1003587681.0,"RYOBI 13.5A 16"" CULTIVATOR",13.0,17.0,22.2,34.1,4906.2,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,147186.0,-8946.0
84334,SR2,58,35,A,SR2-058-035-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,19.0,1005648937.0,LGNDFRCE GAS PWRD 46CC 4CYCLE CLTVTR,18.5,23.82,18.98,42.9,8363.9166,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,32,Yes,138240.0,158914.4154,-20674.415399999998
84335,SR2,58,35,A,SR2-058-035-A02,SR - Full Pallet,P,48.0,48.0,60.0,4.0,22.0,1005351303.0,DT71613 13-AMP 16-INCH CORDED ELECTR,12.5,26.0,20.5,33.0,6662.5,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,146575.0,-8335.0
84336,SR2,58,36,A,SR2-058-036-A01,SR - Full Pallet,P,48.0,48.0,60.0,5.0,25.0,1003102759.0,"RYOBI 11A 13"" MOWER",14.6,15.4,26.75,26.8,6014.47,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,150361.75,-12121.75
84337,SR2,58,36,A,SR2-058-036-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,15.0,1003366856.0,15 IN. 10 AMP CORDED ELECTRIC WALK B,17.291,18.405,31.391,42.9,9989.8986,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,149848.479,-11608.478999999992
84338,SR2,58,37,A,SR2-058-037-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,14.0,1001578293.0,16 IN. ONE  18-VOLT LITHIUM-ION CORD,19.394,18.804,30.213,50.8,11018.2211,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,154255.09540000002,-16015.09540000002
84339,SR2,58,37,A,SR2-058-037-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,12.0,1003557649.0,16 IN. ONE  18-VOLT LITHIUM-ION HYBR,17.32,21.65,31.88,53.0,11954.2986,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,143451.5832,-5211.583199999994
84340,SR2,58,38,A,SR2-058-038-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,21.0,1003241898.0,MAX PERFORMANCE PET UPRIGHT,34.3,12.3,16.8,22.4,7087.752,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,22,No,138240.0,148842.79200000002,-10602.792000000016
84341,SR2,58,38,A,SR2-058-038-A02,SR - Full Pallet,P,48.0,48.0,60.0,5.0,26.0,1005594939.0,POWERSPEED WHOLE HOUSE REWIND BAGLES,28.9,14.6,13.8,17.6,5822.772,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,151392.072,-13152.071999999986
84342,SR2,58,39,A,SR2-058-039-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,26.0,1005131176.0,50-PINT DEHUMIDIFIER WITH BUILT-IN P,25.87,16.65,13.22,47.07,5694.3233,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,148052.4058,-9812.405800000008
84343,SR2,58,40,A,SR2-058-040-A01,SR - Full Pallet,P,48.0,48.0,60.0,5.0,86.0,1004497561.0,LADERA P/D KITCH FAUC W/SOAP SS,4.25,14.0,29.0,9.3,1725.5,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,7,No,138240.0,148393.0,-10153.0
84344,SR2,58,43,A,SR2-058-043-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,17.0,1000053175.0,KHLR-VERSE-DB-TP_MT-SST-33X22X9,10.9,25.8,35.8,27.5,10067.676,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,171150.492,-32910.492
84345,SR2,58,43,A,SR2-058-043-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,17.0,1001790442.0,ELKAY-SB-UND_MT-SS-24X18X9,12.2,23.2,31.6,21.01,8944.064,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,5,No,138240.0,152049.08800000002,-13809.088000000018
84346,SR2,58,44,A,SR2-058-044-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,17.0,1002569084.0,ELKAY-SB-PRGOLA-TP_MT-SS,10.0,34.6,25.4,15.6,8788.4,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,1,No,138240.0,149402.8,-11162.799999999988
84347,SR2,58,44,A,SR2-058-044-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,16.0,1003344884.0,ELKAY-DB-UV_MT-SS-TIGHT-RADIUS,10.23,25.1,35.7,26.54,9166.7961,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,4,No,138240.0,146668.7376,-8428.737599999993
84348,SR2,58,45,A,SR2-058-045-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,23.0,1004733904.0,23.6X30 IN FRAMELESS MED CABINET,33.4,27.0,7.1,31.0,6402.78,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,19,No,138240.0,147263.94,-9023.940000000002
84349,SR2,58,45,A,SR2-058-045-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,31.0,1005800383.0,"KOHLER 15X26"" DUAL MOUNT MED CAB WHT",30.9,7.7,20.0,21.86,4758.6,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,22,No,138240.0,147516.6,-9276.600000000006
84351,SR2,58,46,A,SR2-058-046-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,19.0,542160.0,"MEDIUM OAK 18""X30"" WALL CABINET",30.25,18.75,13.63,36.0,7730.7656,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146884.5464,-8644.546399999992
84352,SR2,58,47,A,SR2-058-047-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,8.0,543207.0,"MEDIUM OAK 24""X30"" CORNER WALL CAB",30.5,24.5,24.5,62.5,18307.625,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146461.0,-8221.0
84353,SR2,58,47,A,SR2-058-047-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,13.0,543256.0,"MEDIUM OAK 12"" BASE CABINET",34.75,12.6875,25.625,45.5,11297.8222,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146871.6886,-8631.688599999994
84354,SR2,58,48,A,SR2-058-048-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,9.0,543468.0,"MEDIUM OAK 18"" BASE CABINET",34.75,18.6875,25.625,54.0,16640.6347,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,149765.71229999998,-11525.712299999985
84356,SR2,58,49,A,SR2-058-049-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,19.0,600096.0,"SATIN WHITE 18""X30"" WALL CABINET",30.25,18.75,13.63,39.5,7730.7656,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146884.5464,-8644.546399999992
84357,SR2,58,49,A,SR2-058-049-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,15.0,600105.0,"SATIN WHITE 24""X30"" WALL CABINET",30.25,24.75,13.625,49.0,10200.8671,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,153013.0065,-14773.006499999989
84358,SR2,58,50,A,SR2-058-050-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,13.0,600165.0,"SATIN WHITE 12"" BASE CABINET",34.75,12.6875,25.625,45.5,11297.8222,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146871.6886,-8631.688599999994
84359,SR2,58,50,A,SR2-058-050-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,9.0,600482.0,"SATIN WHITE 18"" BASE CABINET",34.75,18.75,25.625,58.5,16696.289,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,150266.601,-12026.600999999995
84360,SR2,58,51,A,SR2-058-051-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,15.0,652519.0,"COGNAC 24""X30"" WALL CABINET",30.25,24.75,13.625,44.5,10200.8671,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,153013.0065,-14773.006499999989
84361,SR2,58,51,A,SR2-058-051-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,11.0,652551.0,"COGNAC 15"" BASE CABINET",34.75,15.6875,25.625,50.5,13969.2285,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,153661.5135,-15421.513500000001
84362,SR2,58,52,A,SR2-058-052-A01,SR - Full Pallet,P,48.0,48.0,60.0,5.0,29.0,745484.0,SATIN WHITE 30X12 WALL BRIDGE CAB,30.75,12.25,13.63,24.0,5134.2506,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148893.2674,-10653.267400000012
84363,SR2,58,52,A,SR2-058-052-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,13.0,1000024374.0,"SHAKER WHT 12"" BASE",34.75,12.6875,25.625,45.5,11297.8222,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146871.6886,-8631.688599999994
84364,SR2,58,53,A,SR2-058-053-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,11.0,1002557906.0,"15"" BASE CABINET-SDV",34.75,15.69,25.63,52.999,13974.1808,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,153715.9888,-15475.988799999992
84365,SR2,58,53,A,SR2-058-053-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,13.0,1002557908.0,"12"" BASE CABINET-SDV",34.75,12.69,25.63,45.5,11302.2533,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146929.2929,-8689.2929
84366,SR2,58,54,A,SR2-058-054-A01,SR - Full Pallet,P,48.0,48.0,60.0,4.0,25.0,1002557914.0,"24"" X 30"" WALL CABINET-SDV",13.25,15.12,30.25,48.99,6060.285,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,151507.125,-13267.125
84367,SR2,58,54,A,SR2-058-054-A02,SR - Full Pallet,P,48.0,48.0,60.0,4.0,24.0,1002557921.0,"36"" X 12"" WALL BRIDGE CABINET-SDV",36.75,12.25,13.63,29.0,6136.0556,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,147265.3344,-9025.334399999992
84370,SR2,58,56,A,SR2-058-056-A01,SR - Full Pallet,P,48.0,48.0,60.0,9.0,99.0,1003220168.0,INSPIRE 13IN BN LED SEMI FM,14.93,6.79,14.81,5.02,1501.3593,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148634.5707,-10394.570700000011
84371,SR2,58,56,A,SR2-058-056-A02,SR - Full Pallet,P,48.0,48.0,60.0,13.0,97.0,1005024419.0,14 IN OUTDOOR WALL SCONCE ORB,12.01,12.01,10.63,3.0,1533.2722,SR,0.17,255.55,0.13,0,0,0,0,3,1,0,1.0,4,No,138240.0,148727.4034,-10487.40340000001
84372,SR2,58,57,A,SR2-058-057-A01,SR - Full Pallet,P,48.0,48.0,60.0,11.0,90.0,1002592780.0,"MIDDLETON 42"" LED BN CEILING FAN",9.2,10.25,17.75,11.65,1673.82,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,150643.8,-12403.799999999988
84374,SR2,58,58,A,SR2-058-058-A01,SR - Full Pallet,P,48.0,48.0,60.0,6.0,42.0,1003939639.0,"52""  SHANAHAN LED OUTDOOR CF BRONZE",10.83,22.13,14.7,22.05,3523.1181,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,13,No,138240.0,147970.9602,-9730.960200000001
84375,SR2,58,58,A,SR2-058-058-A02,SR - Full Pallet,P,48.0,48.0,60.0,6.0,46.0,1002586542.0,"52"" MENAGE LED INDOOR CEILING FAN BN",10.38,23.25,13.38,19.78,3229.0623,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,148536.8658,-10296.8658
84376,SR2,58,59,A,SR2-058-059-A01,SR - Full Pallet,P,48.0,48.0,60.0,6.0,56.0,1005823668.0,"52"" CLARET LED ORB CEILING FAN",8.27,13.39,24.21,22.77,2680.9016,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,8,No,138240.0,150130.4896,-11890.4896
84377,SR2,58,59,A,SR2-058-059-A02,SR - Full Pallet,P,48.0,48.0,60.0,1.0,10.0,1000720091.0,SLIMLINE 38 IN. X 38 IN. NEO SHOWER,7.5,45.0,45.0,35.27,15187.5,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,10,Yes,138240.0,151875.0,-13635.0
84378,SR2,58,60,A,SR2-058-060-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,12.0,1001754615.0,KHLR-NEOROC-SB-TP_MT-GRAN-BLK-33,13.0,25.7,36.5,48.36,12194.65,SR,0.75,9145.99,0.75,0,5,5,18,0,0,0,4.5,0,Yes,138240.0,146335.8,-8095.799999999988
84391,SR2,58,66,A,SR2-058-066-A02,SR - Full Pallet,P,48.0,48.0,60.0,1.0,64.0,1001306209.0,TOUGHBUILT C700 SAWHORSE ADJ HGT,7.5,12.25,42.75,25.0,3927.6562,HRP,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,146,No,138240.0,251369.9968,-113129.9968
84429,SR2,58,85,A,SR2-058-085-A02,SR - Full Pallet,P,48.0,48.0,60.0,10.0,50.0,1000948304.0,WELLWORTH CLASSIC 1.28 GPF TOILET TA,15.75,9.5,21.0,35.0,3142.125,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,23,Yes,138240.0,157106.25,-18866.25
84476,SR2,59,13,A,SR2-059-013-A01,SR - Full Pallet,P,48.0,48.0,60.0,1.0,8.0,1001862314.0,"14"" THR HI-DEN PITCHED RIGID SUN TNL",31.375,15.0,37.75,27.04,17766.0937,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,10,No,138240.0,142128.7496,-3888.74960000001
84488,SR2,59,19,A,SR2-059-019-A01,SR - Full Pallet,P,48.0,48.0,60.0,10.0,50.0,1000950028.0,CADET 3 1.28 GPF TOILET TANK ONLY FO,15.7,10.3,17.6,29.65,2846.096,SR,0.04,118.59,0.04,0,0,0,1,0,0,0,0.25,16,No,138240.0,142304.8,-4064.7999999999884
84594,SR2,59,75,A,SR2-059-075-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,6.0,1001694561.0,RIDGID 10IN WET TILE SAW W-STAND,20.47,25.98,45.28,112.5,24080.3839,SR,0.04,1003.35,0.04,0,0,0,1,0,0,0,0.25,3,Yes,138240.0,144482.3034,-6242.303400000004
84597,SR2,59,76,A,SR2-059-076-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,12.0,187139.0,HOM 400A 30/40 MB CSED UG SURFC,9.7,29.4,43.4,126.0,12376.812,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,148521.744,-10281.744000000006
84598,SR2,59,77,A,SR2-059-077-A01,SR - Full Pallet,P,48.0,48.0,60.0,10.0,64.0,332268.0,LATEX-ITE 4YR AIRPORT GRADE 4.75 GAL,15.0,12.5,12.5,55.5,2343.75,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,150000.0,-11760.0
84599,SR2,59,77,A,SR2-059-077-A02,SR - Full Pallet,P,48.0,48.0,60.0,1.0,23.0,1001746858.0,INT SCAFFOLD JOINED PANEL GUARDRAIL,4.6,31.3,45.2,66.0,6507.896,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,149681.608,-11441.608000000007
84602,SR2,59,79,A,SR2-059-079-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,20.0,625961.0,"HDX PLASTIC 5 SHELF STORAGE UNIT 18""",11.83,17.75,35.75,23.4,7506.8743,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,150137.486,-11897.486000000004
84603,SR2,59,79,A,SR2-059-079-A02,SR - Full Pallet,P,48.0,48.0,60.0,3.0,32.0,1004478003.0,STYLE PLUS STD CLOSET KIT AB-WHT,7.0,15.0,44.0,80.0,4620.0,SR,1.0,4620.0,1.0,1,0,1,16,2,0,0,4.5,7,Yes,138240.0,147840.0,-9600.0
84604,SR2,59,80,A,SR2-059-080-A01,SR - Full Pallet,P,48.0,48.0,60.0,3.0,47.0,1004470524.0,STYLE PLUS NRW CLOSET KIT AB-WHT,4.8,15.3,43.4,62.0,3187.296,SR,0.17,531.22,0.17,0,0,0,4,0,0,0,1.0,5,Yes,138240.0,149802.91199999998,-11562.911999999982
84605,SR2,59,80,A,SR2-059-080-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,11.0,1004619374.0,"CIMARRON PB 2PC TLT, COMP SOLUTION",27.5,17.0,29.25,107.0,13674.375,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,150418.125,-12178.125
84606,SR2,59,81,A,SR2-059-081-A01,SR - Full Pallet,P,48.0,48.0,60.0,5.0,47.0,1002593322.0,CAXTON RECTANGLE WHITE,8.188,17.75,22.25,19.8,3233.7482,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,No,138240.0,151986.1654,-13746.165399999998
84607,SR2,59,81,A,SR2-059-081-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,7.0,1001290650.0,"MEDIUM OAK 24"" DRAWER BASE",34.75,24.6875,25.625,80.999,21983.4472,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,153884.1304,-15644.130399999995
84608,SR2,59,82,A,SR2-059-082-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,5.0,652577.0,"COGNAC 36"" LAZY SUSAN CORNER CABINET",34.75,29.08,29.08,84.0,29386.2124,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146931.062,-8691.062000000005
84609,SR2,59,82,A,SR2-059-082-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,6.0,652544.0,"COGNAC 24""X30"" DIAG WALL CORNER CAB",22.0,30.0,35.25,62.5,23265.0,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,139590.0,-1350.0
84610,SR2,59,83,A,SR2-059-083-A01,SR - Full Pallet,P,48.0,48.0,60.0,2.0,12.0,652523.0,"COGNAC 30""X30"" WALL CABINET",30.25,30.75,13.63,52.0,12678.4556,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,152141.46719999998,-13901.467199999985
84611,SR2,59,83,A,SR2-059-083-A02,SR - Full Pallet,P,48.0,48.0,60.0,2.0,5.0,546589.0,"MEDIUM OAK 36"" LAZY SUSAN CORNER CAB",34.75,29.08,29.08,84.0,29386.2124,SR,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,Yes,138240.0,146931.062,-8691.062000000005
